PC1,PC2
2.1526253718720523,0.7600403110331476
1.3760842482066864,-1.5644537984549745
1.2871935862162378,0.07728883106372816
-0.11796987688730866,-0.7022098517007905
0.8715663904242062,1.188642752191483
-1.7625995705842203,0.0248526315123269
-0.1907942715210982,-2.7140580113454105
0.17288754020990815,-0.19522190835890393
-1.1107947929720199,-0.029991812465370343
0.21150792663814744,-0.7105310209297401
-0.9170793157510548,0.3715548533704607
0.6901455741788045,0.38539773098655977
-1.1552244368786146,-1.209928836369838
-0.5014082252529223,-1.3996027583762738
-1.3448873258375564,2.125686370568383
-0.30377164357323966,0.8355465882049787
0.6116889816441234,-1.0975492836053318
-0.2210292884437767,-1.287084423183114
-0.968970931292614,-0.014861569166259534
-2.8924197192790797,0.9982728596807133
0.022937960473224956,-1.1704074323098197
-0.5158677559816028,-0.07542213143149247
0.6933341698606665,-1.5471844428231452
1.4074945062798723,0.6833109470264773
-0.8076375594908812,-1.3898498208278662
0.6702441792018149,-1.429506312692081
0.06593220080551515,-0.9359595818463612
0.6360727481892,0.8009295948617531
-1.752701492968554,0.5430187770433048
0.456423448000324,-0.9446947773289556
-1.6254252818737718,2.1713625067417017
-1.001928531279885,-2.089879923924123
-0.2558079960731467,0.42158584658254333
1.415497891556069,1.8481036324637294
1.789084868833091,-1.8609968473399003
0.7396811996112428,1.184484517393402
1.6294742565279279,0.2280495943156817
-0.9021540203082347,0.2814671599759098
0.25799303391496453,1.6984587361699237
1.2504214074058901,-0.05280237994678417
0.6983375351308593,-0.8675899994909176
-0.3609224403400932,-0.26375658796857165
-0.8063323592110944,-0.7945513535008379
-0.8172833470135097,-1.5211452275055186
-1.5815356769841034,1.7307507140465352
-0.3688574562627108,1.5306957515561153
-0.6621580710744963,0.8812562860883567
0.25628305446545496,-0.9164740007294379
1.4509895637115702,0.19598383937825456
-0.4561898939691402,-0.06892479270175432
0.5343664887767455,2.3332155574395412
-1.7611718004435677,0.8195802848019247
-0.8332207457669556,-0.8120422698017782
0.9891572522534755,0.0322304578902463
-0.5694489546722498,-0.8515394169259176
0.2855675470932525,0.1670932788420799
0.7770841768524647,1.1536267381080958
-1.787211064618229,0.29532671361565105
1.448136863670543,-0.07903720012599627
0.11839787654428266,0.38515117768779816
-0.15985926233953213,-0.6611390921543999
0.49191977967263434,-1.5041225386154182
-0.29578525207148987,1.5965640799968717
-0.5903048635833158,-0.15976943887265432
1.1092250500010605,-0.38766125179196714
1.7188559774141772,-0.3774015121460849
0.1391063524437266,1.117060971241828
3.4017760419150687,-0.4376828889761045
1.2384511558615507,-2.4910731923976352
-0.49469691648911224,-0.49691971182739475
0.18826737834883672,0.38734349544351704
1.0289720444968107,-0.14127882712528506
-0.5254799621850073,1.3119143727846112
0.8938430078554044,-1.7887798081700237
-1.2577905168714856,0.4859662919128568
0.40954639643802715,0.5516629873473289
-1.0587821965886592,-0.42240492711556527
1.3549005987920302,0.4651046652805048
0.09177214402553097,1.509572570868354
-1.2796673416831388,1.6916209667753126
-1.6594366942436944,-0.27590766898916297
0.30150460244361055,0.4955293478980178
-0.368360395533008,-0.8347976508358654
1.0093977300226966,1.536791506049273
-1.7853146180507513,0.6745435621317435
-0.7932132454485761,1.319151132510074
-0.4540319723152131,-0.9996453239582941
0.9324310703129698,-0.039330636448696506
-1.6523935821845672,-0.8238406913394967
0.16601776824187853,-1.097038855912658
-0.2286377439992389,-1.1950171159277658
0.10397585002049942,-0.5413006609404994
-1.4952607717905528,-0.1915428770752595
0.14011943916298567,0.7160236094141343
0.778484045975093,0.7133455351334829
-1.4663916495356604,0.28382492848534696
0.10780158972837103,0.21727659744763406
2.209480200390026,-0.42336941280812657
-1.3734485394149851,-0.8431598503964292
-1.7636122055313108,-0.6421924288311917
-0.346798565071575,1.8834335240811153
2.401293357485294,-0.2869963488105519
-0.9617603609401773,1.2733376929759361
0.9030903503821341,0.6232400272733545
1.3134640438874767,1.06742855673393
-1.1385343539342163,-1.1825494090790682
-0.1115443636674523,-1.2581425467154959
1.0635466804858829,0.1417561278834888
-1.0363869611211498,0.30635983286048063
1.0393971003852096,-0.5099859674497437
-0.8667717400974251,0.985157044599105
-1.7586541926931514,-0.5499944705181877
0.2732224587731492,0.6478362712900809
0.2568532895832243,-1.553145145032262
0.03275599396873803,0.025158508518242553
-1.4449842021903978,-0.7122506142939004
1.1647962421841942,-0.4789670612950633
-1.9914059204650014,0.5409174821331312
0.985036300542777,-1.063248017793687
0.9829648950057279,-0.06724327489261636
-1.6181385688664742,-0.9378652572643575
-0.40595069347439006,0.034637928090694874
1.3245396239097083,-0.7977527821571763
-0.5654537387867276,-0.7143565149576797
1.9154935450519863,1.087839053644028
1.6484750177608143,0.5096490306430755
-1.0088687350595769,-1.3421322851772863
-0.749856229707036,-0.6172320103978544
0.9151566902101372,-1.069936516613733
0.11912164900506023,0.35372843731785
0.6726027522885013,1.9807922565377878
-0.3698216568086377,1.285905832337945
-1.5718582448048204,0.5066202933508425
-0.5591055058209533,0.7836959284344961
-0.14063776529589525,0.5345774208653803
1.1079022061352182,-0.7843358645972457
-1.1161732955627879,-0.08731591486547219
1.5780220254549393,1.164753002343705
1.728197652892481,-1.3995234754225436
-0.4506177493453901,1.8565826401848198
-0.3543371339397077,0.6120095391302014
0.1287467896089653,-0.8438004822974803
1.372906163552281,1.2007675606176498
1.1416079485251502,0.270206004662088
1.72262217831114,0.3290666909286414
1.0220714834123297,-0.3103898871296275
-0.9838167483902652,1.2750018516925783
0.024712362709455198,1.070834803252293
-0.8790320007302883,-0.5813874197820107
0.6470422905546744,0.4670534124916711
-0.33479809445039893,-0.7522644663069349
0.9644851413024421,0.23296917008468654
-1.9277869442150422,0.004788497175307349
-1.087242463167802,0.029168057721499982
-1.9586441701179194,-0.4716099393237553
0.972302119343714,1.5202677488198748
-0.8274787652175921,-2.1564326443685173
-1.4297646690174932,-0.21340496798182476
-0.4915910189663162,1.7121723871115184
0.6260709829437058,-0.47515768053331575
-0.12604500970309523,-0.05742251375715133
1.230463168438297,0.17027531381211802
0.21431398674928298,-0.6940245881507235
-1.0075058571336484,-0.775073967196423
1.4318387903199883,-0.904423035609418
-0.37869689087766056,-0.4965343699003241
0.816696019498299,-0.2104920655780352
0.29001269687188747,-1.4231306623112843
-0.5174293185533643,-1.6122688343786822
0.014465335781592176,0.6076727474405828
0.15942175297761205,0.07765470427703237
-0.7580130622330096,1.0124959587243527
0.9945881179828865,0.4824810493238209
0.6217105939599065,0.6864336456800236
-0.6729747939621993,-0.739420150354496
0.06424450499267756,-1.3298583680672815
0.9478585963748516,2.469444358479032
1.7916013160492221,-0.4311342439791798
0.47785990115186044,1.730465977650426
0.9497059523939715,-2.8380934924290804
0.18976587102610487,-0.6925164369984405
0.7477384754138988,1.6423305589255304
-0.9843426133926584,-0.07943679868020065
-1.0901217441664919,-1.457581310923618
-1.121947312760507,0.04140966456782177
0.7792650415810807,0.1552022289836056
0.2850935944763455,2.3832157409278962
0.06463857905773931,0.41906156245721277
-0.16921358826266503,0.8653737975094371
-0.6332752028637928,2.090684849288621
-1.0281018016911434,-1.2630917246554343
1.2354755098989079,0.23024396259149466
1.6810061408626351,0.4708093200972452
-1.8600676918207402,0.3751503998675684
-0.845781117758043,-0.9782837486727977
2.1451579092333635,0.28841760868604577
-2.3656820954215645,-0.29799454702830364
-0.34615771646215593,-1.704511135602168
-0.280563545742253,-0.16085210032398664
-0.23487547166444125,0.9934014690485988
